id,category,source_group,url,title,type,region,notes,visual_patterns,sales_patterns,czs_relevance,status
NL-0001,newspaper_landing,newshomepages_sites_csv,http://100r.org/,100Reporters,news_homepage,US,NewsHomepages source: Washington; language en,editorial hierarchy; live news surface; source and timestamp discipline,audience trust; local authority; daily attention inventory,media,collected
WS-0515,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/60687/,$92.9K Per Month DropShipping Site in the Survival & Security Niche,sold_business_listing,US,price=283236; net_profit=9441; gross_revenue=92862; multiple=30,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0516,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/63791/,$32.9K Per Month Amazon FBA Site in the Supplements Niche,sold_business_listing,US,price=273512; net_profit=6216; gross_revenue=32909; multiple=44,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0517,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/64877/,$194.1K Per Month Amazon FBA Site in the Outdoors Niche,sold_business_listing,US,price=2589922; net_profit=53957; gross_revenue=194110; multiple=48,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0518,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/66945/,$5.5K Per Month Display Advertising Site in the Pet Care Niche,sold_business_listing,US|GB|CA,price=218620; net_profit=5084; gross_revenue=5482; multiple=43,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0519,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/65708/,$2.7K Per Month Display Advertising Site in the Culinary Niche,sold_business_listing,US|CA|GB,price=116526; net_profit=2589; gross_revenue=2689; multiple=45,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0520,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/58407/,$11.0K Per Month Lead Gen Site in the Home Niche,sold_business_listing,GB|US|HK,price=328807; net_profit=10960; gross_revenue=11021; multiple=30,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0521,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/64197/,$9.9K Per Month Amazon KDP Site in the Books Niche,sold_business_listing,US|GB|DE,price=129025; net_profit=6791; gross_revenue=9949; multiple=19,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0522,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/66929/,$3.5K Per Month Display Advertising Site in the Food & Beverages Niche,sold_business_listing,US,price=141833; net_profit=3377; gross_revenue=3475; multiple=42,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0523,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/64610/,$2.2K Per Month Display Advertising Site in the Home Niche,sold_business_listing,US,price=54652; net_profit=2186; gross_revenue=2198; multiple=25,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0524,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/64879/,$31.3K Per Month eCommerce Site in the Home Niche,sold_business_listing,US|CA,price=166097; net_profit=4746; gross_revenue=31344; multiple=35,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0525,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/66404/,$3.6K Per Month Display Advertising Site in the Coupons Niche,sold_business_listing,US|CN|SC,price=85498; net_profit=2850; gross_revenue=3557; multiple=30,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0526,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/66848/,$5.4K Per Month Display Advertising Site in the Culinary Niche,sold_business_listing,US|GB|CA,price=240992; net_profit=5127; gross_revenue=5402; multiple=47,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0527,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/67095/,$2.0K Per Month Display Advertising Site in the Information Niche,sold_business_listing,US|IT|ES,price=71241; net_profit=1827; gross_revenue=2018; multiple=39,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0528,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/65067/,$13.3K Per Month Service Site in the Finance Niche,sold_business_listing,US|CA|NL,price=205733; net_profit=7348; gross_revenue=13326; multiple=28,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0529,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/61684/,$19.3K Per Month Amazon KDP Site in the Books Niche,sold_business_listing,US,price=314171; net_profit=14281; gross_revenue=19297; multiple=22,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0530,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/65066/,$41.4K Per Month Amazon FBA Site in the Home Niche,sold_business_listing,US,price=499779; net_profit=10865; gross_revenue=41448; multiple=46,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0531,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/64574/,$11.5K Per Month Display Advertising Site in the Technology Niche,sold_business_listing,US|GB|CA,price=403536; net_profit=11209; gross_revenue=11493; multiple=36,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0532,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/56652/,$45.6K Per Month Amazon FBA Site in the Home Niche,sold_business_listing,US|CA|MX,price=195658; net_profit=6747; gross_revenue=45591; multiple=29,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0533,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/66205/,$3.2K Per Month Amazon KDP Site in the Art Niche,sold_business_listing,US|GB|CA,price=96809; net_profit=2689; gross_revenue=3173; multiple=36,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0534,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/65703/,$4.2K Per Month Display Advertising Site in the Culinary Niche,sold_business_listing,US|CA|GB,price=178677; net_profit=4061; gross_revenue=4210; multiple=44,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0535,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/65194/,$5.0K Per Month SaaS Site in the Information Niche,sold_business_listing,US,price=142279; net_profit=3309; gross_revenue=5035; multiple=43,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0536,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/63639/,$8.6K Per Month Amazon KDP Site in the Books Niche,sold_business_listing,DE|IT,price=109982; net_profit=7332; gross_revenue=8570; multiple=15,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0537,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/65293/,$3.1K Per Month Amazon KDP Site in the Business Niche,sold_business_listing,US|GB|CA,price=99792; net_profit=2495; gross_revenue=3074; multiple=40,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0538,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/64086/,$66.1K Per Month Amazon FBA Site in the Health & Fitness Niche,sold_business_listing,US|GB,price=497806; net_profit=13454; gross_revenue=66103; multiple=37,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0539,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/62433/,$87.6K Per Month Amazon FBA Site in the Office Supply Niche,sold_business_listing,US,price=461899; net_profit=17107; gross_revenue=87628; multiple=27,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0540,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/66333/,$15.8K Per Month Display Advertising Site in the Food & Beverages Niche,sold_business_listing,US|IN|CA,price=579904; net_profit=14869; gross_revenue=15814; multiple=39,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0541,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/63071/,$42.7K Per Month Amazon FBA Site in the Automotive Niche,sold_business_listing,US|CA,price=528023; net_profit=14667; gross_revenue=42747; multiple=36,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0542,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/66040/,$8.7K Per Month Display Advertising Site in the News & Education Niche,sold_business_listing,US|CA|PH,price=400647; net_profit=8710; gross_revenue=8727; multiple=46,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0543,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/65586/,$14.8K Per Month Display Advertising Site in the Automotive Niche,sold_business_listing,US|CA|GB,price=458742; net_profit=13901; gross_revenue=14812; multiple=33,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0544,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/62122/,$5.7K Per Month Amazon KDP Site in the Health & Fitness Niche,sold_business_listing,US,price=68479; net_profit=2739; gross_revenue=5716; multiple=25,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0545,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/66571/,$23.0K Per Month Amazon FBA Site in the Baking Niche,sold_business_listing,US|CA|MX,price=213858; net_profit=4973; gross_revenue=22998; multiple=43,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0546,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/64634/,$23.8K Per Month Amazon FBA Site in the Equipment Niche,sold_business_listing,US|CA,price=132277; net_profit=3481; gross_revenue=23766; multiple=38,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0547,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/65886/,$2.2K Per Month Display Advertising Site in the Pet Care Niche,sold_business_listing,US|GB|CA,price=94874; net_profit=2108; gross_revenue=2233; multiple=45,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0548,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/65284/,$2.2K Per Month Display Advertising Site in the Personal Care Niche,sold_business_listing,US|GB|IN,price=49703; net_profit=1553; gross_revenue=2196; multiple=32,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0549,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/59450/,$10.3K Per Month Amazon FBA Site in the Health & Fitness Niche,sold_business_listing,US,price=77380; net_profit=2976; gross_revenue=10255; multiple=26,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0550,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/62496/,$68.6K Per Month Amazon FBA Site in the Supplements Niche,sold_business_listing,US,price=582699; net_profit=15749; gross_revenue=68566; multiple=37,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0551,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/64518/,$7.3K Per Month SaaS Site in the Business Niche,sold_business_listing,US,price=498550; net_profit=7147; gross_revenue=7345; multiple=70,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0552,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/65679/,$7.0K Per Month Display Advertising Site in the Occasions & Gifts Niche,sold_business_listing,US|CA|AU,price=336376; net_profit=6865; gross_revenue=6956; multiple=49,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0553,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/58627/,$6.1K Per Month Amazon FBA Site in the Health & Fitness Niche,sold_business_listing,US|CA,price=48331; net_profit=1465; gross_revenue=6121; multiple=33,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0554,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/63270/,$5.3K Per Month Display Advertising Site in the Pet Care Niche,sold_business_listing,US|GB|DE,price=138049; net_profit=3068; gross_revenue=5322; multiple=45,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0555,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/65643/,$3.7K Per Month Display Advertising Site in the Hobbies Niche,sold_business_listing,US|CA|GB,price=167675; net_profit=3568; gross_revenue=3705; multiple=47,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0556,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/65608/,$2.6K Per Month Display Advertising Site in the Health & Fitness Niche,sold_business_listing,US,price=86688; net_profit=2477; gross_revenue=2588; multiple=35,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0557,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/64289/,$6.5K Per Month Amazon FBA Site in the Pet Care Niche,sold_business_listing,US|CA|MX,price=63609; net_profit=1983; gross_revenue=6510; multiple=32,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0558,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/65972/,$1.9K Per Month Display Advertising Site in the Dating Niche,sold_business_listing,US|GB|CA,price=71937; net_profit=1635; gross_revenue=1851; multiple=44,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0559,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/64957/,$5.7K Per Month Amazon KDP Site in the Children Niche,sold_business_listing,US,price=172484; net_profit=4107; gross_revenue=5713; multiple=42,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0560,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/65550/,$5.4K Per Month Display Advertising Site in the Food & Beverages Niche,sold_business_listing,US,price=237247; net_profit=5272; gross_revenue=5356; multiple=45,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0561,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/64257/,$130.2K Per Month Amazon FBA Site in the Home Niche,sold_business_listing,US|CA|MX,price=469932; net_profit=12050; gross_revenue=130236; multiple=39,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0562,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/65101/,$6.0K Per Month Display Advertising Site in the Equipment Niche,sold_business_listing,US|GB|CA,price=260381; net_profit=5660; gross_revenue=6015; multiple=46,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0563,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/62480/,$75.8K Per Month Amazon FBA Site in the Kitchenware Niche,sold_business_listing,US|CA|MX,price=511202; net_profit=16490; gross_revenue=75769; multiple=31,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0564,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/63743/,$4.2K Per Month Display Advertising Site in the Music Niche,sold_business_listing,US|GB|CA,price=143383; net_profit=3983; gross_revenue=4157; multiple=36,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0565,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/63513/,$2.7K Per Month Display Advertising Site in the Beauty Niche,sold_business_listing,US,price=66711; net_profit=2152; gross_revenue=2672; multiple=31,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0566,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/64905/,$5.0K Per Month Display Advertising Site in the Children Niche,sold_business_listing,US|CA|GB,price=194413; net_profit=4985; gross_revenue=5013; multiple=39,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0567,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/65360/,$4.7K Per Month Amazon Associates Site in the Personal Care Niche,sold_business_listing,US|GB|CA,price=176668; net_profit=4649; gross_revenue=4660; multiple=38,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0568,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/60172/,$5.2K Per Month Amazon FBA Site in the Home Niche,sold_business_listing,US,price=30799; net_profit=1283; gross_revenue=5235; multiple=24,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0569,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/60726/,$33.3K Per Month Amazon FBA Site in the Supplements Niche,sold_business_listing,GB,price=335915; net_profit=7812; gross_revenue=33252; multiple=43,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0570,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/65389/,$5.6K Per Month Display Advertising Site in the Culinary Niche,sold_business_listing,US|CA|GB,price=204149; net_profit=4537; gross_revenue=5590; multiple=45,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0571,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/63107/,$12.3K Per Month Affiliate Site in the Employment Niche,sold_business_listing,US|CA|GB,price=512001; net_profit=12191; gross_revenue=12283; multiple=42,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0572,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/64231/,$9.1K Per Month Display Advertising Site in the Medical Niche,sold_business_listing,US,price=389902; net_profit=9067; gross_revenue=9127; multiple=43,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0573,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/64903/,$11.2K Per Month Display Advertising Site in the Culinary Niche,sold_business_listing,US|CA|AU,price=521067; net_profit=11087; gross_revenue=11178; multiple=47,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0574,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/63021/,$5.4K Per Month Affiliate Site in the Outdoors Niche,sold_business_listing,US|GB|CA,price=196364; net_profit=5167; gross_revenue=5433; multiple=38,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0575,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/65079/,$7.9K Per Month Amazon Associates Site in the Apparel & Accessories Niche,sold_business_listing,US|CA|GB,price=370780; net_profit=7725; gross_revenue=7927; multiple=48,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0576,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/64671/,$4.1K Per Month Display Advertising Site in the Home Niche,sold_business_listing,US,price=159647; net_profit=3991; gross_revenue=4094; multiple=40,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0577,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/64827/,$5.8K Per Month Display Advertising Site in the Travel Niche,sold_business_listing,US,price=153937; net_profit=4398; gross_revenue=5757; multiple=35,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0578,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/65338/,$2.7K Per Month Display Advertising Site in the Information Niche,sold_business_listing,US|GB|CA,price=85665; net_profit=1992; gross_revenue=2662; multiple=43,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0579,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/61723/,$13.0K Per Month Amazon KDP Site in the Books Niche,sold_business_listing,US,price=89353; net_profit=5957; gross_revenue=12956; multiple=15,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0580,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/64049/,$60.4K Per Month Amazon FBA Business in the Sports Niche,sold_business_listing,US|CA|MX,price=595060; net_profit=14168; gross_revenue=60350; multiple=42,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0581,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/64880/,$20.0K Per Month Display Advertising Site in the Home Niche,sold_business_listing,US|CA|GB,price=700612; net_profit=15923; gross_revenue=19987; multiple=44,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0582,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/64088/,$5.7K Per Month Display Advertising Site in the Gaming Niche,sold_business_listing,US|GB|CA,price=132970; net_profit=5319; gross_revenue=5665; multiple=25,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0583,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/61580/,$16.7K Per Month Affiliate Site in the Pet Care Niche,sold_business_listing,US|CA|GB,price=687229; net_profit=16363; gross_revenue=16697; multiple=42,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0584,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/63943/,$42.9K Per Month Amazon FBA Site in the Bed & Bath Niche,sold_business_listing,US,price=286761; net_profit=9559; gross_revenue=42901; multiple=30,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0585,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/63784/,$36.5K Per Month Digital Product Site in the Legal Niche,sold_business_listing,US|CA|GB,price=781707; net_profit=18179; gross_revenue=36513; multiple=43,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0586,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/64227/,$6.6K Per Month Display Advertising Site in the Automotive Niche,sold_business_listing,US|CA|GB,price=244616; net_profit=6611; gross_revenue=6625; multiple=37,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0587,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/62952/,$30.5K Per Month Amazon FBA Site in the Personal Care Niche,sold_business_listing,US,price=286175; net_profit=6359; gross_revenue=30545; multiple=45,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0588,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/64782/,$2.7K Per Month Display Advertising Site in the Information Niche,sold_business_listing,US,price=128527; net_profit=2623; gross_revenue=2694; multiple=49,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0589,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/64432/,$2.7K Per Month Display Advertising Site in the Health & Fitness Niche,sold_business_listing,US,price=119529; net_profit=2656; gross_revenue=2716; multiple=45,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0590,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/61689/,$4.0K Per Month Affiliate Site in the Music Niche,sold_business_listing,US|GB|CA,price=78064; net_profit=2602; gross_revenue=4012; multiple=30,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0591,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/60428/,$3.6K Per Month Application Site in the Retail & Wholesale Niche,sold_business_listing,US,price=69701; net_profit=3168; gross_revenue=3568; multiple=22,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0592,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/62500/,$5.4K Per Month Display Advertising Site in the Food & Beverages Niche,sold_business_listing,US|CA|GB,price=191904; net_profit=5187; gross_revenue=5430; multiple=37,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0593,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/63149/,$2.3K Per Month Display Advertising Site in the Home Niche,sold_business_listing,US|GB|CA,price=96222; net_profit=2092; gross_revenue=2348; multiple=46,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0594,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/56601/,$8.0K Per Month Amazon KDP Site in the Information Niche,sold_business_listing,IT|US|ES,price=106096; net_profit=4421; gross_revenue=8037; multiple=24,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0595,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/57916/,$16.2K Per Month Amazon FBA Site in the Electronics Niche,sold_business_listing,US,price=174001; net_profit=6444; gross_revenue=16224; multiple=27,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0596,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/63652/,$1.9K Per Month Display Advertising Site in the Entertainment Niche,sold_business_listing,US|CA|GB,price=31868; net_profit=1770; gross_revenue=1869; multiple=18,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0597,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/56909/,$24.5K Per Month Amazon FBA Site in the Culinary Niche,sold_business_listing,US|MX|CA,price=84547; net_profit=5284; gross_revenue=24482; multiple=16,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0598,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/64161/,$4.1K Per Month Display Advertising Site in the Finance Niche,sold_business_listing,US|CA|GB,price=148724; net_profit=4020; gross_revenue=4137; multiple=37,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0599,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/64726/,$4.2K Per Month Display Advertising Site in the News & Education Niche,sold_business_listing,US,price=139412; net_profit=3485; gross_revenue=4209; multiple=40,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
